AUC_liver,Cmax_blood,E_off_final,E_on_final,P_brain_peak,_sample_time_h,apoe2_like_fraction_final,apoe3_like_fraction_final,apoe4_fraction_final,deaminase_background_burden_final,deaminase_background_scale,design_id,dose,dose_level,editor_activity_scale,editor_type,kcat112_scale,kcat158_scale,kon112_scale,kon158_scale,ldlr_binding_risk_proxy_final,local_bystander_burden_final,local_bystander_scale,mixed_edit_fraction_final,off_target_burden_final,off_target_editing_fraction_final,on_target_editing_fraction_final,on_target_editing_rate_final,puf_mismatch_burden_final,puf_offtarget_scale,sample_time_h,specificity_index_final,utility
2.9729653947941386,0.234834200813965,1.5141656805849705e-07,3.7558212920406646e-06,5.646165475142734e-07,24.0,1.4589324762105542e-15,3.0414556077817894e-06,0.9999951102274304,1.142273248124618e-09,0.8,10R-design-4,1.0,medium,1.0,A3A,1.0,0.0047102145322147375,4.769881952993697,2.0592082346218303,1.4589324762105542e-15,1.5027422770222535e-07,0.04,5.610320773569778e-10,1.514165099821618e-07,1.514164870550544e-07,3.0414556092407215e-06,3.0414556092407215e-06,9.0318118500319e-15,0.06081006262521797,24.0,20.08655148012098,2.6837564937535295e-06
2.9729643452593315,0.2348343710273315,3.2669747411291926e-07,3.0253943872358414e-06,7.320893174726194e-07,24.0,2.588167499990206e-13,2.4503583268566757e-06,0.9999957610074356,1.6650201513067836e-09,0.9,10R-dual-site,1.0,medium,1.0,A3A,1.0,0.808,2.9663183076689656,2.2307136502156104,2.588167499990206e-13,3.25032312325367e-07,0.1,1.2175470611844423e-07,3.266973612483684e-07,3.266972545169107e-07,2.450358585673426e-06,2.450358585673426e-06,2.877169464252451e-14,0.09536916221554964,24.0,7.500369993632022,1.751823478247794e-06
1.4864828315597922,0.1174171355052113,6.99571035449345e-08,2.3233199393266543e-06,3.190167446293804e-07,24.0,1.6605853692603385e-15,1.8807914530718232e-06,0.999997233917872,2.0126965084229554e-10,0.4,10R-proapobec,0.5,low,1.0,ProAPOBEC,1.0,0.011585258317652045,4.559995135703123,2.15398918276788,1.6605853692603385e-15,6.975581469289175e-08,0.03,1.0155731828649305e-09,6.995709070513524e-08,6.995708581107108e-08,1.8807914547324086e-06,1.8807914547324086e-06,6.361401181200986e-15,0.06081006262521797,24.0,26.884545243875337,1.7069356665408652e-06
1.486482748873192,0.11741712446476958,7.570838464423177e-08,1.8779142805183918e-06,2.825945047211015e-07,24.0,3.6468371439147286e-16,1.520720295974773e-06,0.9999975554392306,5.710920760611161e-10,0.8,10R-design-4,0.5,low,1.0,A3A,1.0,0.0047102145322147375,4.769881952993697,2.0592082346218303,3.6468371439147286e-16,7.513727353324369e-08,0.04,2.8051162890980865e-10,7.570837012519691e-08,7.570836439336431e-08,1.5207202963394568e-06,1.5207202963394568e-06,4.515892092793394e-15,0.06081006262521797,24.0,20.08628910567566,1.3418276151491938e-06
5.9459284848165215,0.46966864340739245,1.8555636227054022e-07,2.26076393976765e-06,1.5210072153405464e-06,24.0,3.867050394907486e-16,1.833664246874672e-06,0.999994900151657,4.640606123711015e-09,1.2,8R-design-2,2.0,high,1.0,A3A,0.3285082850704041,0.0014814385491769542,2.0854819925050276,1.1162780704588713,3.867050394907486e-16,1.808993472020672e-07,0.08,2.5944288083625716e-10,1.8555623703237925e-07,1.8555620260108297e-07,1.8336642472613771e-06,1.8336642472613771e-06,1.6283706601066176e-11,1.568312185490169,24.0,9.881933340859549,1.269649181712489e-06
1.4864824533211871,0.1174171166649316,1.633129485704017e-07,1.5123597624967019e-06,3.649006134755149e-07,24.0,6.473454643434755e-14,1.2250025664703956e-06,0.9999978795101321,8.326411027858504e-10,0.9,10R-dual-site,0.5,low,1.0,A3A,1.0,0.808,2.9663183076689656,2.2307136502156104,6.473454643434755e-14,1.6248026487656297e-07,0.1,6.087185247329486e-08,1.63312920362065e-07,1.633128936907961e-07,1.225002631204942e-06,1.225002631204942e-06,1.4382716169674575e-14,0.09536916221554964,24.0,7.500907629248147,8.75971110288968e-07
2.9729642513955596,0.23483431399699212,9.278306119329158e-08,1.1304429993263534e-06,7.607253138246162e-07,24.0,9.689483233431509e-17,9.16880182178235e-07,0.9999974502097021,2.3203001147620757e-09,1.2,8R-design-2,1.0,medium,1.0,A3A,0.3285082850704041,0.0014814385491769542,2.0854819925050276,1.1162780704588713,9.689483233431509e-17,9.045458748086989e-08,0.08,1.2972811573998578e-10,9.27830298804356e-08,9.278302127165298e-08,9.168801822751298e-07,9.168801822751298e-07,8.142284803632162e-12,1.568312185490169,24.0,9.881874967707105,6.348305542921059e-07
1.486482150053582,0.11741715810649321,4.6392517517114526e-08,5.65235674009358e-07,3.80709781436112e-07,24.0,2.4203300362772692e-17,4.584602924611634e-07,0.9999987254392857,1.160002916495731e-09,1.2,8R-design-2,0.5,low,1.0,A3A,0.3285082850704041,0.0014814385491769542,2.0854819925050276,1.1162780704588713,2.4203300362772692e-17,4.522843547790212e-08,0.08,6.486627680584868e-11,4.63925096883809e-08,4.6392507536069645e-08,4.584602924853667e-07,4.584602924853667e-07,4.071293983052224e-12,1.568312185490169,24.0,9.881992019281398,3.1738167810552723e-07
1.4864828512196877,0.11741711797316844,2.8088845945010494e-15,0.0,1.7084646084047114e-07,24.0,0.0,0.0,0.9999989561409331,0.0,0.0,inactive-control,0.5,low,0.0,A3A,0.0,0.0,4.559995135703123,2.15398918276788,0.0,0.0,0.0,0.0,2.8088839865726156e-15,2.8088839865697986e-15,0.0,0.0,2.8088839865726156e-15,0.06081006262521797,24.0,0.0,-2.562697530561544e-08
1.4864828512196877,0.11741711797316844,2.8088845945010494e-15,0.0,1.7084646084047114e-07,24.0,0.0,0.0,0.9999989561409331,0.0,0.0,puf-only-control,0.5,low,0.0,A3A,0.0,0.0,4.559995135703123,2.15398918276788,0.0,0.0,0.0,0.0,2.8088839865726156e-15,2.8088839865697986e-15,0.0,0.0,2.8088839865726156e-15,0.06081006262521797,24.0,0.0,-2.562697530561544e-08
